,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Output
0,0.6461530116026525,-0.776322810287777,0.2959197420465862,2.08192879460608,0.1019715593227303,0.4523218840599512,1.2152227497945127,1.8299406890146117,-1.0482262889946776,-0.6120788352080293,-1.0680800129646753,0.802668294403702,0.504693827824667,0.7396762880962341,0.36838391260243997,0.7879449697211379,1
1,-1.1315571781573832,0.11667378761439008,-0.44783612025443503,-0.629279246525002,-0.4931101992984342,-1.1354089687440914,-0.5026779105872428,-1.483773869004891,0.4751019835630969,-0.6120788352080293,1.6950357862398515,0.7112131572794169,0.953718124190345,0.8661874085664749,0.99528760323301,0.0925684233661741,3
2,0.05358294834930726,-0.3794354334423695,-0.034638418976089824,-0.9250473964665744,-0.4931101992984342,0.6875412696605501,-0.05555308117281325,-1.3466777066650266,0.4751019835630969,-0.7873418871415545,1.6950357862398515,0.12456321413628801,0.962393648922443,0.809067310066894,0.683607737068087,0.7122612774837759,3
3,-0.4204731022533693,-0.5778791218650733,-0.11727795923175895,-0.826458013152717,-0.8135388385559846,0.04068795925890309,-1.0910000545535974,-1.092548235010626,0.5413336475873495,0.8776571062269384,1.1261590040506848,0.14278151071630402,0.99370837258175,0.6568767968565229,0.319070831406862,0.8181372045073659,1
4,0.7646670242533211,1.009670385516558,-0.3651965799987663,1.2439190364382908,0.19352259911060185,-0.6061653511427438,1.6623475792089424,1.5289978936344333,0.4088703195388472,0.8776571062269384,-0.9868119012233644,0.591844939859584,0.932485016062856,0.910609464626759,0.736619525589049,0.6659794922452421,1
5,0.40912498630131416,0.11667378761439008,-1.1089524422997876,0.2580252032997158,0.01042051953485874,0.9227606552611488,0.8386965776560459,0.5994190367934491,-0.18721465667941148,0.2642364244595992,-0.8242756777407458,0.8833023931365459,0.9539777608588341,0.0877978138159961,0.7235769343096758,0.17829329986125197,1
6,2.6608912266640248,-0.08176990080831344,0.9570360640919388,0.8298436265200894,-0.4931101992984342,-0.4297508119422947,-0.3379477102766635,0.9939884796252192,0.07771199941759302,-0.2615527313409777,-0.09286267206895914,0.621646002633497,0.8673593522980809,0.911114018643275,0.147448896197602,0.321637028828263,2
7,-0.7760151402053762,-0.2802135892310175,0.8743965238362696,1.8551732129842078,0.513951238368152,0.21710249845935226,0.6739663773454665,1.3417445987311751,-0.3196779847279137,0.17660489849283625,-1.0680800129646753,0.894291700329632,0.9782707104459399,0.12613205960951698,0.305445165140554,0.629005141090602,1
8,0.6461530116026525,-1.1732101871331848,-0.5304756605101041,1.7960195829958934,0.19352259911060185,-0.6061653511427438,-0.07908596693146744,1.4621217168832537,-1.9092379213099409,-0.5244473092412664,-1.474420571671223,0.398702605627477,0.328686742344871,0.16902793291956197,0.593077220255509,0.440760088851675,2
9,-1.0130431655067145,0.11667378761439008,0.6264779030692623,0.8692793798456325,0.1019715593227303,1.1579800408617478,0.2503744336896912,-0.10946843676874264,-0.6508363048491708,0.8776571062269384,0.3676566277984877,0.417622181819752,0.725431558676064,0.610189205734059,0.11860588192939801,0.299116108566523,1
10,3.016433264616033,-1.0739883429218329,1.7834314666486295,-0.9447652731293459,0.14774707921666608,-1.2530186615443908,-1.043934283036289,0.29178862373814923,-1.1144579530189271,1.052920158160464,-0.17413078381026845,0.8729870759416372,0.9446261741686609,0.878356562927365,0.26388486335054,0.971947620157152,2
11,1.3572370875066664,-0.5778791218650733,-0.11727795923175895,0.7904078731945464,-0.1269060401469486,1.6284188120629457,1.4740844931397088,0.9939884796252192,-0.5183729768006685,0.35186795042636204,-0.8242756777407458,0.116168328560889,0.685212563956156,0.5944169017020611,0.658435155171901,0.30945465434342606,1
12,-1.4870992161093912,-0.4290463555480456,-0.3651965799987663,-1.023636779780432,0.05619603942879452,-0.13572657994154608,-0.2673490530007009,-1.0122968229092772,1.0049552957571055,0.08897337252607336,0.3947459983788982,0.7842605435289441,0.608092164387926,0.853731248062104,0.643792885588482,0.6667984838131821,3
13,-0.6575011275547077,-0.776322810287777,-0.6131152007657733,-0.9447652731293459,-0.8593143584499201,0.04068795925890309,0.062111347620457676,-0.4505369381996509,2.263356912217876,0.6147625283266507,0.2322097748962796,0.31526449765078696,0.304314211010933,0.21924695582129103,0.643132010474801,0.302319556707516,3
14,-0.894529152856046,0.3151174760370941,0.2959197420465862,0.3960503399391164,-0.6762122788741773,2.0400527368639936,0.7445650346214291,-0.20978270189549345,1.5348086079511147,-0.7873418871415545,0.9636227805680648,0.985325373942032,0.312962117837742,0.759961622068658,0.161826806608588,0.688274283194914,3
15,-0.30195908960270074,0.6127830086711502,-1.2742315228111258,0.0016928066836862405,1.658339235716545,0.6875412696605501,2.3918670377272218,1.0274265680007906,1.5348086079511147,-0.08628967940745241,-1.0680800129646753,0.16830366500653302,0.4487093950156121,0.680948082357645,0.279456311604008,0.993295273045078,1
16,-2.909267367917419,0.41433932024844616,0.4611988225579245,-0.4123826032345155,-0.7219877987681131,-0.2533362727418455,-0.2673490530007009,-1.66768335507057,1.7997352640481192,-1.137867991008606,1.8575720097224715,0.272168118041009,0.940275414614007,0.508470454253256,0.9655277403071519,0.9452382645104079,3
17,-0.7760151402053762,1.7042232949960214,3.2709431912506717,0.15943581998585826,2.4365230739134534,0.6875412696605501,1.497617378898363,0.5994190367934491,0.14394366344184267,-0.5244473092412664,-1.0680800129646753,0.7134908325970172,0.16164150065742403,0.7544390310067679,0.639249306172132,0.407017745543271,1
18,0.2906109736506445,0.41433932024844616,0.5438383628135937,-0.9644831497921176,-0.5388857191923699,-1.3118235079445406,-1.279263140622831,0.12459818186025595,1.5348086079511147,0.9652886321937012,-0.09286267206895914,0.168243835447356,0.177364799426869,0.738488611066714,0.45276635303162,0.13201392814517002,2
19,0.2906109736506445,-0.6771009660764253,0.13064066153524798,-0.7673043831644025,-0.26423259982875563,0.3347121912596517,1.1210912067598962,-0.9186701754576851,0.8724919677086036,0.6147625283266507,1.6137676744985423,0.55883237416856,0.6597539361100639,0.435301539022475,0.129999690689147,0.466585715068504,3
20,2.4238632013626877,-0.08176990080831344,0.048001121279579305,0.8495615031828607,-0.7677633186620488,-0.9295920063435672,0.6504334915868123,0.8903304056609261,-0.3859096487521663,-0.08628967940745241,0.06967355141365948,0.0823670846875757,0.316728870850056,0.18747326591983401,0.20126889972016201,0.8145056234207,2
21,1.1202090622053278,0.41433932024844616,-0.034638418976089824,0.7904078731945464,-0.6762122788741773,0.6875412696605501,1.3093542928291295,0.9672380089247696,-0.7832996328976729,0.7900255802601756,-0.7430075659994365,0.45971330953761896,0.305177795002237,0.136155768763274,0.7710374463349581,0.188039935659617,3
22,0.5276389989519829,1.009670385516558,-0.8610338215327804,0.021410683346457675,0.19352259911060185,-1.017799275943792,-0.8556711969670556,-0.33015982004757216,-0.5846046408249183,0.5271310023598879,0.5572822218615168,0.00830868189223111,0.137141617480665,0.7199378246441479,0.266896536108106,0.394803318427876,2
23,-0.30195908960270074,-1.0739883429218329,0.3785592823022553,-0.9644831497921176,-0.6304367589802415,-0.4297508119422947,-0.6203423393805138,-0.8785444694069923,0.4088703195388472,0.5271310023598879,0.7198184453441369,0.532239935360849,0.23171453969553102,0.39998215786181396,0.17663138685748,0.0524216401390731,3
24,-0.06493106430136243,-0.776322810287777,0.2132802017909171,-0.9447652731293459,-0.8135388385559846,-1.664652586345439,-2.17351279945169,-0.7615111600924559,0.14394366344184267,0.9652886321937012,0.31347788663758885,0.0571514586918056,0.8300944757647809,0.136151232291013,0.9472455142531541,0.756173649569973,3
25,0.7646670242533211,-0.3794354334423695,-0.19991749948742807,1.322790543089377,0.19352259911060185,-0.5473605047425941,0.979893892207971,1.6092493057357822,-0.9157629609461754,0.35186795042636204,-1.1493481247059845,0.9023509472608571,0.41776481620036104,0.9209518278948959,0.877770173829049,0.0620799730531871,1
26,1.5942651128080036,1.009670385516558,1.2875942251146149,1.4213799264032343,-0.17268156004088406,1.334394580062197,0.6504334915868123,1.5122788494466477,-0.5846046408249183,0.4394994763931249,-0.9055437894820552,0.464904638705775,0.287386143347248,0.17410858091898299,0.18463517585769298,0.29548956942744603,1
27,-0.7760151402053762,-0.5778791218650733,-0.44783612025443503,-0.826458013152717,-0.26423259982875563,-0.6649701975428935,-0.3144148245180093,-0.7782302042802415,0.011480335393340427,-0.08628967940745241,-0.011594560327649826,0.9881433558184649,0.49722390994429605,0.0995274502784014,0.525248412275687,0.840500540332869,2
28,-0.538987114904038,0.3151174760370941,-0.44783612025443503,-0.9644831497921176,-0.40155915951056265,-1.3706283543446902,-0.4556121390699344,-0.7113540275290992,0.8724919677086036,0.17660489849283625,-0.09286267206895914,0.599651412572712,0.192789879860356,0.61244908743538,0.9165313702542329,0.761476626386866,2
29,0.2906109736506445,-0.6771009660764253,-0.19991749948742807,-0.5109719865483731,-1.133967477813535,0.275907344859502,0.08564423337911188,-0.6277588065901709,-0.12098299265516185,-0.8749734131083174,0.2322097748962796,0.190600597299635,0.57846615370363,0.18471955205313897,0.809076331555843,0.534286703448743,3
30,-0.18344507695203105,0.3151174760370941,-1.2742315228111258,0.2580252032997158,-0.1269060401469486,1.2755897336620472,1.4505516073810547,0.5459180953925128,-0.12098299265516185,-0.4368157832745035,-0.9055437894820552,0.9182005233597009,0.7326422317419201,0.697123825317249,0.30809344374574704,0.0531439378391951,1
31,-0.6575011275547077,-0.9747664987104812,-0.9436733617884496,-0.15605020661848595,0.05619603942879452,0.5699315768602506,0.2033086621723828,-0.0659989218805446,-0.6508363048491708,0.4394994763931249,-0.4179351190341978,0.24153149011544897,0.5149157957639551,0.302585108438507,0.8467308541294191,0.494420361006632,2
32,0.6461530116026525,-1.1732101871331848,-0.2825570397430972,1.441097803066006,0.4681757184742159,-0.13572657994154608,0.6974992631041207,1.411964584319897,-1.9092379213099409,-0.4368157832745035,-1.474420571671223,0.7581576104275881,0.6382342563010749,0.535356360720471,0.9855935692321509,0.191509952303022,2
